Time,Trial Num,Target,Action,Current Sentence,Updated Sentence
17:29:30.611,26,the capital of our nation,DeletePartial,the cpa,the 
17:29:33.287,26,the capital of our nation,Insert_top1,the ,the capital 
17:29:33.929,26,the capital of our nation,Insert_top1,the capital ,the capital of 
17:29:35.497,26,the capital of our nation,Insert_top1,the capital of ,the capital of org 
17:29:36.013,26,the capital of our nation,DeleteFull,the capital of org ,the capital of org
17:29:36.455,26,the capital of our nation,DeleteFull,the capital of org,the capital of 
17:29:38.676,26,the capital of our nation,Insert_top3,the capital of ,the capital of our 
17:29:41.014,26,the capital of our nation,Insert_top1,the capital of our ,the capital of our nation 
17:29:41.014,26,the capital of our nation,End,the capital of our nation,the capital of our nation
17:29:41.515,27,life if but a dream,Start,,
17:29:43.171,27,life if but a dream,Insert_top1,,life 
17:29:43.929,27,life if but a dream,Insert_top1,life ,life if 
17:29:45.045,27,life if but a dream,DeletePartial,life if unto,life if 
17:29:46.677,27,life if but a dream,DeletePartial,life if bye,life if 
17:29:49.468,27,life if but a dream,Insert_top1,life if ,life if but 
17:29:50.127,27,life if but a dream,Insert_top1,life if but ,life if but a 
17:29:51.976,27,life if but a dream,Insert_top1,life if but a ,life if but a dream 
17:29:51.977,27,life if but a dream,End,life if but a dream,life if but a dream
17:29:52.478,28,the stock exchange dipped,Start,,
17:29:53.968,28,the stock exchange dipped,Insert_top1,,the 
17:29:56.093,28,the stock exchange dipped,DeletePartial,the drunk,the 
17:29:57.985,28,the stock exchange dipped,DeletePartial,the struck,the 
17:29:59.743,28,the stock exchange dipped,Insert_top1,the ,the stock 
17:30:01.827,28,the stock exchange dipped,Insert_top1,the stock ,the stock exchangene 
17:30:02.235,28,the stock exchange dipped,DeleteFull,the stock exchangene ,the stock exchangene
17:30:02.344,28,the stock exchange dipped,DeleteFull,the stock exchangene,the stock 
17:30:05.578,28,the stock exchange dipped,DeletePartial,the stock exchanges,the stock 
17:30:07.395,28,the stock exchange dipped,Insert_top1,the stock ,the stock exchange 
17:30:09.797,28,the stock exchange dipped,DeletePartial,the stock exchange suited,the stock exchange 
17:30:11.097,28,the stock exchange dipped,DeletePartial,the stock exchange fu,the stock exchange 
17:30:13.107,28,the stock exchange dipped,DeletePartial,the stock exchange shaped,the stock exchange 
17:30:15.174,28,the stock exchange dipped,DeletePartial,the stock exchange funded,the stock exchange 
17:30:16.591,28,the stock exchange dipped,Insert_top1,the stock exchange ,the stock exchange dipped 
17:30:16.591,28,the stock exchange dipped,End,the stock exchange dipped,the stock exchange dipped
17:30:17.091,29,do not drink the water,Start,,
17:30:18.892,29,do not drink the water,DeletePartial,fiji,
17:30:19.625,29,do not drink the water,Insert_top1,,ft 
17:30:20.109,29,do not drink the water,DeleteFull,ft ,ft
17:30:20.242,29,do not drink the water,DeleteFull,ft,
17:30:21.302,29,do not drink the water,DeletePartial,ff,
17:30:22.210,29,do not drink the water,Insert_top1,,do 
17:30:23.535,29,do not drink the water,Insert_top1,do ,do not 
17:30:25.957,29,do not drink the water,Insert_top3,do not ,do not drink 
17:30:28.788,29,do not drink the water,Insert_top1,do not drink ,do not drink the 
17:30:31.117,29,do not drink the water,Insert_top3,do not drink the ,do not drink the water 
17:30:31.673,29,do not drink the water,End,do not drink the water,do not drink the water
