Time,Trial Num,Target,Action,Current Sentence,Updated Sentence
12:26:24.047,13,the stock exchange dipped,Start,,
12:26:25.897,13,the stock exchange dipped,Insert_top1,,the 
12:26:28.432,13,the stock exchange dipped,Insert_top1,the ,the stick 
12:26:29.099,13,the stock exchange dipped,DeleteFull,the stick ,the stick
12:26:29.232,13,the stock exchange dipped,DeleteFull,the stick,the 
12:26:30.183,13,the stock exchange dipped,DeletePartial,the p,the 
12:26:33.485,13,the stock exchange dipped,Insert_top1,the ,the stock 
12:26:35.944,13,the stock exchange dipped,DeletePartial,the stock xml,the stock 
12:26:37.370,13,the stock exchange dipped,DeletePartial,the stock wx,the stock 
12:26:40.522,13,the stock exchange dipped,DeletePartial,the stock tex,the stock 
12:26:45.111,13,the stock exchange dipped,Insert_top3,the stock ,the stock exchanged 
12:26:49.711,13,the stock exchange dipped,DeletePartial,the stock exchanged shaped,the stock exchanged 
12:26:53.129,13,the stock exchange dipped,DeletePartial,the stock exchanged suited,the stock exchanged 
12:26:55.647,13,the stock exchange dipped,DeletePartial,the stock exchanged suited,the stock exchanged 
12:26:58.007,13,the stock exchange dipped,Insert_top1,the stock exchanged ,the stock exchanged dipped 
12:26:58.007,13,the stock exchange dipped,End,the stock exchanged dipped,the stock exchanged dipped
12:26:58.508,14,life if but a dream,Start,,
12:27:00.725,14,life if but a dream,Insert_top1,,life 
12:27:02.534,14,life if but a dream,Insert_top1,life ,life if 
12:27:03.985,14,life if but a dream,Insert_top1,life if ,life if ni 
12:27:04.960,14,life if but a dream,DeletePartial,life if ni p,life if ni 
12:27:05.361,14,life if but a dream,DeleteFull,life if ni ,life if ni
12:27:05.753,14,life if but a dream,DeleteFull,life if ni,life if 
12:27:07.770,14,life if but a dream,Insert_top1,life if ,life if bye 
12:27:08.329,14,life if but a dream,DeleteFull,life if bye ,life if bye
12:27:08.479,14,life if but a dream,DeleteFull,life if bye,life if 
12:27:09.830,14,life if but a dream,Insert_top1,life if ,life if butt 
12:27:10.597,14,life if but a dream,DeleteFull,life if butt ,life if butt
12:27:10.755,14,life if but a dream,DeleteFull,life if butt,life if 
12:27:12.148,14,life if but a dream,Insert_top1,life if ,life if bu 
12:27:13.340,14,life if but a dream,DeletePartial,life if bu p,life if bu 
12:27:13.507,14,life if but a dream,DeleteFull,life if bu ,life if bu
12:27:13.907,14,life if but a dream,DeleteFull,life if bu,life if 
12:27:16.000,14,life if but a dream,DeletePartial,life if bur,life if 
12:27:16.975,14,life if but a dream,DeletePartial,life if t,life if 
12:27:18.251,14,life if but a dream,Insert_top1,life if ,life if but 
12:27:19.001,14,life if but a dream,Insert_top1,life if but ,life if but a 
12:27:21.136,14,life if but a dream,Insert_top1,life if but a ,life if but a dream 
12:27:21.137,14,life if but a dream,End,life if but a dream,life if but a dream
12:27:21.637,15,with each step forward,Start,,
12:27:24.296,15,with each step forward,Insert_top1,,with 
12:27:26.514,15,with each step forward,Insert_top1,with ,with each 
12:27:28.724,15,with each step forward,DeletePartial,with each steo,with each 
12:27:29.641,15,with each step forward,DeletePartial,with each p,with each 
12:27:30.992,15,with each step forward,Insert_top1,with each ,with each step 
12:27:34.852,15,with each step forward,Insert_top1,with each step ,with each step forward 
12:27:34.852,15,with each step forward,End,with each step forward,with each step forward
12:27:35.353,16,the capital of our nation,Start,,
12:27:37.653,16,the capital of our nation,Insert_top1,,the 
12:27:41.131,16,the capital of our nation,Insert_top1,the ,the capital 
12:27:42.498,16,the capital of our nation,Insert_top1,the capital ,the capital of 
12:27:43.949,16,the capital of our nation,Insert_top1,the capital of ,the capital of org 
12:27:46.942,16,the capital of our nation,DeletePartial,the capital of org marion,the capital of org 
12:27:47.084,16,the capital of our nation,DeleteFull,the capital of org ,the capital of org
12:27:47.492,16,the capital of our nation,DeleteFull,the capital of org,the capital of 
12:27:49.727,16,the capital of our nation,Insert_top1,the capital of ,the capital of our 
12:27:52.053,16,the capital of our nation,Insert_top1,the capital of our ,the capital of our nation 
12:27:52.054,16,the capital of our nation,End,the capital of our nation,the capital of our nation
12:27:52.555,17,love means many things,Start,,
12:27:55.330,17,love means many things,DeletePartial,lone,
12:27:57.248,17,love means many things,Insert_top1,,love 
12:27:59.899,17,love means many things,Insert_top1,love ,love means 
12:28:01.392,17,love means many things,Insert_top1,love means ,love means many 
12:28:04.769,17,love means many things,DeletePartial,love means many hunter,love means many 
12:28:09.392,17,love means many things,Insert_top3,love means many ,love means many things 
12:28:09.989,17,love means many things,End,love means many things,love means many things
12:28:10.489,18,sent this by registered mail,Start,,
12:28:12.923,18,sent this by registered mail,Insert_top1,,sent 
12:28:14.516,18,sent this by registered mail,Insert_top1,sent ,sent this 
12:28:15.500,18,sent this by registered mail,Insert_top1,sent this ,sent this nat 
12:28:16.408,18,sent this by registered mail,DeleteFull,sent this nat ,sent this nat
12:28:16.750,18,sent this by registered mail,DeleteFull,sent this nat,sent this 
12:28:18.459,18,sent this by registered mail,Insert_top1,sent this ,sent this bry 
12:28:19.068,18,sent this by registered mail,DeleteFull,sent this bry ,sent this bry
12:28:19.243,18,sent this by registered mail,DeleteFull,sent this bry,sent this 
12:28:20.711,18,sent this by registered mail,Insert_top1,sent this ,sent this by 
12:28:24.405,18,sent this by registered mail,DeletePartial,sent this by disks,sent this by 
12:28:30.441,18,sent this by registered mail,Insert_top1,sent this by ,sent this by registered 
12:28:32.301,18,sent this by registered mail,Insert_top1,sent this by registered ,sent this by registered mail 
12:28:32.301,18,sent this by registered mail,End,sent this by registered mail,sent this by registered mail
12:28:32.802,19,he called seven times,Start,,
12:28:34.310,19,he called seven times,Insert_top1,,he 
12:28:36.545,19,he called seven times,Insert_top1,he ,he called 
12:28:38.629,19,he called seven times,Insert_top1,he called ,he called swvwn 
12:28:39.171,19,he called seven times,DeleteFull,he called swvwn ,he called swvwn
12:28:39.329,19,he called seven times,DeleteFull,he called swvwn,he called 
12:28:41.522,19,he called seven times,Insert_top1,he called ,he called seven 
12:28:44.874,19,he called seven times,Insert_top1,he called seven ,he called seven times 
12:28:44.875,19,he called seven times,End,he called seven times,he called seven times
12:28:45.375,20,zero in on the facts,Start,,
12:28:48.918,20,zero in on the facts,Insert_top1,,zero 
12:28:49.785,20,zero in on the facts,Insert_top1,zero ,zero om 
12:28:50.786,20,zero in on the facts,Insert_top1,zero om ,zero om om 
12:28:51.903,20,zero in on the facts,DeleteFull,zero om om ,zero om om
12:28:52.212,20,zero in on the facts,DeleteFull,zero om om,zero om 
12:28:52.370,20,zero in on the facts,DeleteFull,zero om ,zero om
12:28:52.737,20,zero in on the facts,DeleteFull,zero om,zero 
12:28:53.813,20,zero in on the facts,Insert_top1,zero ,zero om 
12:28:54.480,20,zero in on the facts,DeleteFull,zero om ,zero om
12:28:54.604,20,zero in on the facts,DeleteFull,zero om,zero 
12:28:57.256,20,zero in on the facts,DeletePartial,zero im,zero 
12:28:58.390,20,zero in on the facts,Insert_top1,zero ,zero in 
12:29:00.116,20,zero in on the facts,DeletePartial,zero in om,zero in 
12:29:02.494,20,zero in on the facts,Insert_top3,zero in ,zero in on 
12:29:04.127,20,zero in on the facts,Insert_top1,zero in on ,zero in on the 
12:29:07.579,20,zero in on the facts,Insert_top1,zero in on the ,zero in on the facts 
12:29:07.580,20,zero in on the facts,End,zero in on the facts,zero in on the facts
12:29:08.080,21,the library is closed today,Start,,
12:29:09.963,21,the library is closed today,Insert_top1,,the 
12:29:15.775,21,the library is closed today,DeletePartial,the homework,the 
12:29:20.027,21,the library is closed today,Insert_top1,the ,the library 
12:29:21.553,21,the library is closed today,Insert_top1,the library ,the library is 
12:29:23.888,21,the library is closed today,Insert_top1,the library is ,the library is closed 
12:29:26.631,21,the library is closed today,Insert_top1,the library is closed ,the library is closed today 
12:29:26.631,21,the library is closed today,End,the library is closed today,the library is closed today
12:29:27.132,22,the world is a stage,Start,,
12:29:29.174,22,the world is a stage,Insert_top1,,the 
12:29:31.567,22,the world is a stage,Insert_top1,the ,the world 
12:29:32.834,22,the world is a stage,Insert_top1,the world ,the world is 
12:29:33.226,22,the world is a stage,Insert_top1,the world is ,the world is a 
12:29:41.531,22,the world is a stage,DeletePartial,the world is a stages,the world is a 
12:29:45.516,22,the world is a stage,DeletePartial,the world is a stake,the world is a 
12:29:47.226,22,the world is a stage,Insert_top1,the world is a ,the world is a stagw 
12:29:47.226,22,the world is a stage,End,the world is a stagw,the world is a stagw
12:29:47.727,23,protect your environment,Start,,
12:29:47.951,23,protect your environment,DeleteFull,,
12:29:52.912,23,protect your environment,Insert_top1,,protect 
12:29:56.557,23,protect your environment,Insert_top3,protect ,protect your 
12:30:02.942,23,protect your environment,Insert_top1,protect your ,protect your environment 
12:30:02.943,23,protect your environment,End,protect your environment,protect your environment
12:30:03.444,24,companies announce a merger,Start,,
12:30:05.919,24,companies announce a merger,DeletePartial,cum,
12:30:11.572,24,companies announce a merger,Insert_top1,,companies 
12:30:15.308,24,companies announce a merger,DeletePartial,companies asni,companies 
12:30:19.635,24,companies announce a merger,Insert_top1,companies ,companies announce 
12:30:20.177,24,companies announce a merger,Insert_top1,companies announce ,companies announce a 
12:30:23.346,24,companies announce a merger,Insert_top1,companies announce a ,companies announce a merger 
12:30:23.346,24,companies announce a merger,End,companies announce a merger,companies announce a merger
12:30:23.847,25,tickets are very expensive,Start,,
12:30:27.773,25,tickets are very expensive,Insert_top1,,tickets 
12:30:29.958,25,tickets are very expensive,DeletePartial,tickets ae,tickets 
12:30:31.608,25,tickets are very expensive,Insert_top1,tickets ,tickets ate 
12:30:32.159,25,tickets are very expensive,DeleteFull,tickets ate ,tickets ate
12:30:32.317,25,tickets are very expensive,DeleteFull,tickets ate,tickets 
12:30:34.035,25,tickets are very expensive,Insert_top1,tickets ,tickets are 
12:30:36.169,25,tickets are very expensive,Insert_top1,tickets are ,tickets are very 
12:30:41.748,25,tickets are very expensive,Insert_top1,tickets are very ,tickets are very expensive 
12:30:41.748,25,tickets are very expensive,End,tickets are very expensive,tickets are very expensive
12:30:42.249,26,question that must be answered,Start,,
12:30:45.458,26,question that must be answered,Insert_top1,,question 
12:30:46.717,26,question that must be answered,Insert_top1,question ,question that 
12:30:48.985,26,question that must be answered,Insert_top1,question that ,question that must 
12:30:50.077,26,question that must be answered,Insert_top1,question that must ,question that must bw 
12:30:50.719,26,question that must be answered,DeleteFull,question that must bw ,question that must bw
12:30:50.869,26,question that must be answered,DeleteFull,question that must bw,question that must 
12:30:52.337,26,question that must be answered,Insert_top1,question that must ,question that must be 
12:30:55.297,26,question that must be answered,DeletePartial,question that must be sexy,question that must be 
12:30:59.349,26,question that must be answered,Insert_top1,question that must be ,question that must be answered 
12:30:59.349,26,question that must be answered,End,question that must be answered,question that must be answered
12:30:59.850,27,please follow the guidelines,Start,,
12:31:03.818,27,please follow the guidelines,DeletePartial,phrase,
12:31:10.955,27,please follow the guidelines,DeletePartial,meaningful,
12:31:15.775,27,please follow the guidelines,Insert_top1,,please 
12:31:19.043,27,please follow the guidelines,DeletePartial,please follow,please 
12:31:21.503,27,please follow the guidelines,DeletePartial,please yahoo,please 
12:31:23.621,27,please follow the guidelines,Insert_top1,please ,please follow 
12:31:24.955,27,please follow the guidelines,Insert_top1,please follow ,please follow the 
12:31:30.233,27,please follow the guidelines,Insert_top1,please follow the ,please follow the guidelines 
12:31:30.233,27,please follow the guidelines,End,please follow the guidelines,please follow the guidelines
12:31:30.734,28,completely sold out of that,Start,,
12:31:36.686,28,completely sold out of that,Insert_top1,,completely 
12:31:38.862,28,completely sold out of that,Insert_top1,completely ,completely sold 
12:31:41.081,28,completely sold out of that,DeletePartial,completely sold ooo,completely sold 
12:31:42.506,28,completely sold out of that,Insert_top1,completely sold ,completely sold out 
12:31:44.257,28,completely sold out of that,Insert_top1,completely sold out ,completely sold out of 
12:31:46.342,28,completely sold out of that,Insert_top1,completely sold out of ,completely sold out of that 
12:31:46.342,28,completely sold out of that,End,completely sold out of that,completely sold out of that
12:31:46.843,29,want to join us for lunch,Start,,
12:31:49.218,29,want to join us for lunch,Insert_top1,,want 
12:31:50.060,29,want to join us for lunch,Insert_top1,want ,want to 
12:31:52.420,29,want to join us for lunch,Insert_top1,want to ,want to joan 
12:31:53.562,29,want to join us for lunch,DeletePartial,want to joan p,want to joan 
12:31:53.762,29,want to join us for lunch,DeleteFull,want to joan ,want to joan
12:31:54.146,29,want to join us for lunch,DeleteFull,want to joan,want to 
12:31:56.547,29,want to join us for lunch,Insert_top1,want to ,want to josh 
12:31:57.214,29,want to join us for lunch,DeleteFull,want to josh ,want to josh
12:31:57.365,29,want to join us for lunch,DeleteFull,want to josh,want to 
12:31:59.887,29,want to join us for lunch,DeletePartial,want to knock,want to 
12:32:02.650,29,want to join us for lunch,DeletePartial,want to john,want to 
12:32:04.011,29,want to join us for lunch,Insert_top1,want to ,want to jali 
12:32:05.371,29,want to join us for lunch,DeletePartial,want to jali ppp,want to jali 
12:32:05.939,29,want to join us for lunch,DeleteFull,want to jali ,want to jali
12:32:06.414,29,want to join us for lunch,DeleteFull,want to jali,want to 
12:32:08.492,29,want to join us for lunch,Insert_top1,want to ,want to join 
12:32:09.777,29,want to join us for lunch,Insert_top1,want to join ,want to join us 
12:32:11.354,29,want to join us for lunch,Insert_top1,want to join us ,want to join us for 
12:32:14.308,29,want to join us for lunch,Insert_top1,want to join us for ,want to join us for lunch 
12:32:14.308,29,want to join us for lunch,End,want to join us for lunch,want to join us for lunch
