Time,Trial Num,Target,Action,Current Sentence,Updated Sentence
14:22:01.675,4,is she done yet,DeleteFull,is shebdnd ,is shebdnd
14:22:01.834,4,is she done yet,DeleteFull,is shebdnd,is she
14:22:01.992,4,is she done yet,DeleteFull,is she,is 
14:22:03.168,4,is she done yet,Insert_top1,is ,is she 
14:22:05.002,4,is she done yet,DeletePartial,is she dond,is she 
14:22:07.145,4,is she done yet,DeletePartial,is she e,is she 
14:22:10.363,4,is she done yet,DeletePartial,is she fif,is she 
14:22:12.790,4,is she done yet,Insert_top1,is she ,is she duke 
14:22:13.932,4,is she done yet,DeleteFull,is she duke ,is she duke
14:22:14.091,4,is she done yet,DeleteFull,is she duke,is she 
14:22:15.283,4,is she done yet,Insert_top1,is she ,is she done 
14:22:17.834,4,is she done yet,Insert_top1,is she done ,is she done yet 
14:22:17.835,4,is she done yet,End,is she done yet,is she done yet
14:22:18.337,5,communicate through email,Start,,
14:22:23.346,5,communicate through email,Insert_top1,,communicate 
14:22:26.306,5,communicate through email,Insert_top1,communicate ,communicate through 
14:22:29.282,5,communicate through email,Insert_top1,communicate through ,communicate through email 
14:22:29.283,5,communicate through email,End,communicate through email,communicate through email
14:22:29.784,6,just what the doctor ordered,Start,,
14:22:33.732,6,just what the doctor ordered,Insert_top3,,just 
14:22:36.028,6,just what the doctor ordered,Insert_top1,just ,just what 
14:22:37.262,6,just what the doctor ordered,Insert_top1,just what ,just what the 
14:22:40.697,6,just what the doctor ordered,Insert_top1,just what the ,just what the docto 
14:22:41.548,6,just what the doctor ordered,DeleteFull,just what the docto ,just what the docto
14:22:41.740,6,just what the doctor ordered,DeleteFull,just what the docto,just what the 
14:22:45.692,6,just what the doctor ordered,Insert_top1,just what the ,just what the doctor 
14:22:49.386,6,just what the doctor ordered,DeletePartial,just what the doctor offer,just what the doctor 
14:22:51.929,6,just what the doctor ordered,DeletePartial,just what the doctor pays,just what the doctor 
14:22:57.516,6,just what the doctor ordered,DeletePartial,just what the doctor pride,just what the doctor 
14:22:57.682,6,just what the doctor ordered,DeleteFull,just what the doctor ,just what the doctor
14:22:58.232,6,just what the doctor ordered,DeleteFull,just what the doctor,just what the 
14:23:01.085,6,just what the doctor ordered,Insert_top1,just what the ,just what the doctor 
14:23:05.895,6,just what the doctor ordered,DeletePartial,just what the doctor pierre,just what the doctor 
14:23:08.221,6,just what the doctor ordered,Insert_top1,just what the doctor ,just what the doctor ordered 
14:23:08.222,6,just what the doctor ordered,End,just what the doctor ordered,just what the doctor ordered
14:23:08.722,7,the living is easy,Start,,
14:23:10.181,7,the living is easy,Insert_top1,,th 
14:23:10.981,7,the living is easy,DeleteFull,th ,th
14:23:12.907,7,the living is easy,Insert_top1,th,ththehun 
14:23:13.625,7,the living is easy,DeleteFull,ththehun ,ththehun
14:23:13.775,7,the living is easy,DeleteFull,ththehun,th
14:23:13.925,7,the living is easy,DeleteFull,th,
14:23:14.066,7,the living is easy,DeleteFull,,
14:23:15.409,7,the living is easy,Insert_top1,,th 
14:23:16.751,7,the living is easy,DeleteFull,th ,th
14:23:17.693,7,the living is easy,Insert_top1,th,the 
14:23:21.204,7,the living is easy,Insert_top1,the ,the living 
14:23:22.079,7,the living is easy,Insert_top1,the living ,the living is 
14:23:23.330,7,the living is easy,Insert_top1,the living is ,the living is easy 
14:23:24.006,7,the living is easy,End,the living is easy,the living is easy
14:23:24.507,8,do not drink the water,Start,,
14:23:26.257,8,do not drink the water,Insert_top1,,do 
14:23:26.907,8,do not drink the water,Insert_top1,do ,do no 
14:23:27.557,8,do not drink the water,DeleteFull,do no ,do no
14:23:27.841,8,do not drink the water,Insert_top1,do no,do not 
14:23:33.236,8,do not drink the water,DeletePartial,do not strength,do not 
14:23:36.563,8,do not drink the water,Insert_top1,do not ,do not drink 
14:23:38.522,8,do not drink the water,DeletePartial,do not drink teb,do not drink 
14:23:39.639,8,do not drink the water,Insert_top1,do not drink ,do not drink te 
14:23:40.340,8,do not drink the water,DeleteFull,do not drink te ,do not drink te
14:23:40.957,8,do not drink the water,DeleteFull,do not drink te,do not drink 
14:23:42.107,8,do not drink the water,Insert_top1,do not drink ,do not drink te 
14:23:42.824,8,do not drink the water,DeleteFull,do not drink te ,do not drink te
14:23:43.183,8,do not drink the water,DeleteFull,do not drink te,do not drink 
14:23:44.984,8,do not drink the water,Insert_top1,do not drink ,do not drink the 
14:23:46.869,8,do not drink the water,Insert_top1,do not drink the ,do not drink the water 
14:23:46.869,8,do not drink the water,End,do not drink the water,do not drink the water
14:23:47.370,9,are you talking to me,Start,,
14:23:50.245,9,are you talking to me,Insert_top1,,are 
14:23:52.230,9,are you talking to me,Insert_top1,are ,are toy 
14:23:52.789,9,are you talking to me,DeleteFull,are toy ,are toy
14:23:52.947,9,are you talking to me,DeleteFull,are toy,are 
14:23:54.339,9,are you talking to me,Insert_top1,are ,are you 
14:23:56.549,9,are you talking to me,DeletePartial,are you takk,are you 
14:24:00.501,9,are you talking to me,Insert_top1,are you ,are you talking 
14:24:01.360,9,are you talking to me,Insert_top1,are you talking ,are you talking to 
14:24:01.710,9,are you talking to me,Insert_top1,are you talking to ,are you talking to me 
14:24:02.295,9,are you talking to me,End,are you talking to me,are you talking to me
14:24:02.795,10,a quarter of a century,Start,,
14:24:04.270,10,a quarter of a century,Insert_top1,,a 
14:24:07.789,10,a quarter of a century,Insert_top1,a ,a quarter 
14:24:08.731,10,a quarter of a century,Insert_top1,a quarter ,a quarter o 
14:24:09.398,10,a quarter of a century,DeletePartial,a quarter o a,a quarter o 
14:24:09.531,10,a quarter of a century,DeleteFull,a quarter o ,a quarter o
14:24:10.532,10,a quarter of a century,Insert_top1,a quarter o,a quarter of 
14:24:10.874,10,a quarter of a century,Insert_top1,a quarter of ,a quarter of a 
14:24:14.109,10,a quarter of a century,Insert_top1,a quarter of a ,a quarter of a century 
14:24:15.160,10,a quarter of a century,DeleteFull,a quarter of a century ,a quarter of a century
14:24:15.552,10,a quarter of a century,End,a quarter of a century,a quarter of a century
14:24:16.053,11,the second largest country,Start,,
14:24:18.461,11,the second largest country,Insert_top1,,the 
14:24:19.287,11,the second largest country,DeleteFull,the ,the
14:24:20.296,11,the second largest country,DeletePartial,these,the
14:24:20.763,11,the second largest country,Insert,the,the 
14:24:22.114,11,the second largest country,DeletePartial,the sco,the 
14:24:23.673,11,the second largest country,DeletePartial,the ese,the 
14:24:23.856,11,the second largest country,DeleteFull,the ,the
14:24:26.466,11,the second largest country,DeletePartial,thesecon,the
14:24:26.641,11,the second largest country,DeleteFull,the,
14:24:27.733,11,the second largest country,Insert_top1,,th 
14:24:28.509,11,the second largest country,DeleteFull,th ,th
14:24:29.234,11,the second largest country,Insert_top1,th,the 
14:24:31.444,11,the second largest country,Insert_top1,the ,the second 
14:24:34.196,11,the second largest country,Insert_top1,the second ,the second largest 
14:24:36.747,11,the second largest country,Insert_top1,the second largest ,the second largest country 
14:24:37.431,11,the second largest country,End,the second largest country,the second largest country
14:24:37.932,12,with each step forward,Start,,
14:24:39.740,12,with each step forward,Insert_top1,,wit 
14:24:41.141,12,with each step forward,Insert_top1,wit ,wit each 
14:24:44.051,12,with each step forward,Insert_top1,wit each ,wit each acer 
14:24:44.626,12,with each step forward,DeleteFull,wit each acer ,wit each acer
14:24:44.801,12,with each step forward,DeleteFull,wit each acer,wit each 
14:24:47.511,12,with each step forward,Insert_top1,wit each ,wit each step 
14:24:51.130,12,with each step forward,Insert_top1,wit each step ,wit each step grenada 
14:24:51.647,12,with each step forward,DeleteFull,wit each step grenada ,wit each step grenada
14:24:51.814,12,with each step forward,DeleteFull,wit each step grenada,wit each step 
14:24:55.208,12,with each step forward,Insert_top1,wit each step ,wit each step footwear 
14:24:55.891,12,with each step forward,DeleteFull,wit each step footwear ,wit each step footwear
14:24:56.066,12,with each step forward,DeleteFull,wit each step footwear,wit each step 
14:24:56.241,12,with each step forward,DeleteFull,wit each step ,wit each step
14:24:56.917,12,with each step forward,Insert,wit each step,wit each step 
14:25:01.069,12,with each step forward,Insert_top1,wit each step ,wit each step forward 
14:25:01.070,12,with each step forward,End,wit each step forward,wit each step forward
14:25:01.571,13,love means many things,Start,,
14:25:04.246,13,love means many things,Insert_top1,,love 
14:25:05.138,13,love means many things,Insert_top1,love ,love mean 
14:25:06.064,13,love means many things,DeleteFull,love mean ,love mean
14:25:06.672,13,love means many things,Insert_top1,love mean,love means 
14:25:09.432,13,love means many things,Insert_top1,love means ,love means many 
14:25:12.834,13,love means many things,Insert_top1,love means many ,love means many things 
14:25:12.835,13,love means many things,End,love means many things,love means many things
14:25:13.337,14,completely sold out of that,Start,,
14:25:15.753,14,completely sold out of that,DeletePartial,cim,
14:25:15.895,14,completely sold out of that,DeleteFull,,
14:25:18.613,14,completely sold out of that,DeletePartial,cmpl,
14:25:18.763,14,completely sold out of that,DeleteFull,,
14:25:21.615,14,completely sold out of that,DeletePartial,compuer,
14:25:26.362,14,completely sold out of that,Insert_top3,,completely 
14:25:29.586,14,completely sold out of that,DeletePartial,completely dick,completely 
14:25:31.670,14,completely sold out of that,DeletePartial,completely dick,completely 
14:25:33.421,14,completely sold out of that,DeletePartial,completely sokdn,completely 
14:25:34.680,14,completely sold out of that,Insert_top1,completely ,completely sold 
14:25:35.906,14,completely sold out of that,Insert_top1,completely sold ,completely sold out 
14:25:38.582,14,completely sold out of that,Insert_top1,completely sold out ,completely sold out  
14:25:39.275,14,completely sold out of that,DeleteFull,completely sold out  ,completely sold out 
14:25:39.892,14,completely sold out of that,Insert_top1,completely sold out ,completely sold out of 
14:25:41.626,14,completely sold out of that,DeletePartial,completely sold out of rha,completely sold out of 
14:25:41.801,14,completely sold out of that,DeleteFull,completely sold out of ,completely sold out of
14:25:42.676,14,completely sold out of that,Insert,completely sold out of,completely sold out of 
14:25:44.986,14,completely sold out of that,DeletePartial,completely sold out of thail,completely sold out of 
14:25:49.839,14,completely sold out of that,Insert_top1,completely sold out of ,completely sold out of that 
14:25:49.839,14,completely sold out of that,End,completely sold out of that,completely sold out of that
14:25:50.340,15,question that must be answered,Start,,
14:25:55.292,15,question that must be answered,Insert_top1,,question 
14:25:57.376,15,question that must be answered,Insert_top1,question ,question that 
14:25:59.578,15,question that must be answered,Insert_top1,question that ,question that myth 
14:26:00.787,15,question that must be answered,DeleteFull,question that myth ,question that myth
14:26:01.004,15,question that must be answered,DeleteFull,question that myth,question that 
14:26:02.713,15,question that must be answered,DeletePartial,question that mj,question that 
14:26:02.871,15,question that must be answered,DeleteFull,question that ,question that
14:26:03.021,15,question that must be answered,DeleteFull,question that,question 
14:26:03.180,15,question that must be answered,DeleteFull,question ,question
14:26:03.347,15,question that must be answered,DeleteFull,question,
14:26:03.505,15,question that must be answered,DeleteFull,,
14:26:06.081,15,question that must be answered,Insert_top1,,quws 
14:26:06.515,15,question that must be answered,DeleteFull,quws ,quws
14:26:06.673,15,question that must be answered,DeleteFull,quws,
14:26:10.817,15,question that must be answered,Insert_top1,,question 
14:26:12.010,15,question that must be answered,Insert_top1,question ,question that 
14:26:15.670,15,question that must be answered,DeletePartial,question that nude,question that 
14:26:17.772,15,question that must be answered,DeletePartial,question that nude,question that 
14:26:19.189,15,question that must be answered,Insert_top1,question that ,question that must 
14:26:20.056,15,question that must be answered,Insert_top1,question that must ,question that must be 
14:26:23.150,15,question that must be answered,Insert_top1,question that must be ,question that must be answered 
14:26:23.150,15,question that must be answered,End,question that must be answered,question that must be answered
14:26:23.651,16,zero in on the facts,Start,,
14:26:26.476,16,zero in on the facts,DeletePartial,zero,
14:26:26.643,16,zero in on the facts,DeleteFull,,
14:26:30.304,16,zero in on the facts,DeletePartial,der,
14:26:31.805,16,zero in on the facts,DeletePartial,xx,
14:26:34.039,16,zero in on the facts,Insert_top1,,zero 
14:26:35.156,16,zero in on the facts,Insert_top1,zero ,zero in 
14:26:35.848,16,zero in on the facts,Insert_top1,zero in ,zero in on 
14:26:37.258,16,zero in on the facts,Insert_top1,zero in on ,zero in on te 
14:26:38.075,16,zero in on the facts,DeleteFull,zero in on te ,zero in on te
14:26:38.483,16,zero in on the facts,DeleteFull,zero in on te,zero in on 
14:26:39.517,16,zero in on the facts,Insert_top1,zero in on ,zero in on the 
14:26:42.619,16,zero in on the facts,Insert_top1,zero in on the ,zero in on the facts 
14:26:42.619,16,zero in on the facts,End,zero in on the facts,zero in on the facts
14:26:43.120,17,the stock exchange dipped,Start,,
14:26:44.662,17,the stock exchange dipped,Insert_top1,,the 
14:26:47.955,17,the stock exchange dipped,Insert_top1,the ,the stock 
14:26:52.008,17,the stock exchange dipped,Insert_top1,the stock ,the stock exchange 
14:26:55.943,17,the stock exchange dipped,DeletePartial,the stock exchange fitted,the stock exchange 
14:26:58.970,17,the stock exchange dipped,DeletePartial,the stock exchange guided,the stock exchange 
14:27:00.612,17,the stock exchange dipped,Insert_top1,the stock exchange ,the stock exchange dipped 
14:27:00.613,17,the stock exchange dipped,End,the stock exchange dipped,the stock exchange dipped
14:27:01.114,18,the world is a stage,Start,,
14:27:02.647,18,the world is a stage,Insert_top1,,the 
14:27:05.382,18,the world is a stage,DeletePartial,the wor,the 
14:27:06.566,18,the world is a stage,Insert_top1,the ,the exec 
14:27:07.083,18,the world is a stage,DeleteFull,the exec ,the exec
14:27:07.258,18,the world is a stage,DeleteFull,the exec,the 
14:27:07.408,18,the world is a stage,DeleteFull,the ,the
14:27:08.100,18,the world is a stage,Insert,the,the 
14:27:09.960,18,the world is a stage,Insert_top1,the ,the world 
14:27:11.360,18,the world is a stage,Insert_top1,the world ,the world i 
14:27:11.644,18,the world is a stage,Insert_top1,the world i ,the world i a 
14:27:12.236,18,the world is a stage,DeleteFull,the world i a ,the world i a
14:27:12.353,18,the world is a stage,DeleteFull,the world i a,the world i 
14:27:12.728,18,the world is a stage,DeleteFull,the world i ,the world i
14:27:13.070,18,the world is a stage,Insert_top1,the world i,the world is 
14:27:13.286,18,the world is a stage,Insert_top1,the world is ,the world is a 
14:27:16.280,18,the world is a stage,DeletePartial,the world is a frame,the world is a 
14:27:18.640,18,the world is a stage,DeletePartial,the world is a stag,the world is a 
14:27:19.932,18,the world is a stage,DeletePartial,the world is a he,the world is a 
14:27:22.250,18,the world is a stage,Insert_top1,the world is a ,the world is a stage 
14:27:22.251,18,the world is a stage,End,the world is a stage,the world is a stage
14:27:22.751,19,sent this by registered mail,Start,,
14:27:25.660,19,sent this by registered mail,Insert_top1,,sent 
14:27:27.386,19,sent this by registered mail,DeleteFull,sent ,sent
14:27:27.545,19,sent this by registered mail,DeleteFull,sent,
14:27:27.720,19,sent this by registered mail,DeleteFull,,
14:27:29.146,19,sent this by registered mail,DeletePartial,ae,
14:27:29.337,19,sent this by registered mail,DeleteFull,,
14:27:30.071,19,sent this by registered mail,DeletePartial,s,
14:27:32.031,19,sent this by registered mail,Insert_top1,,sent 
14:27:34.549,19,sent this by registered mail,Insert_top1,sent ,sent this 
14:27:37.859,19,sent this by registered mail,DeletePartial,sent this registere,sent this 
14:27:38.001,19,sent this by registered mail,DeleteFull,sent this ,sent this
14:27:40.385,19,sent this by registered mail,DeletePartial,sent thisregst,sent this
14:27:40.544,19,sent this by registered mail,DeleteFull,sent this,sent 
14:27:43.771,19,sent this by registered mail,Insert_top1,sent ,sent this 
14:27:53.793,19,sent this by registered mail,Insert_top1,sent this ,sent this registrar 
14:27:54.519,19,sent this by registered mail,DeleteFull,sent this registrar ,sent this registrar
14:27:54.693,19,sent this by registered mail,DeleteFull,sent this registrar,sent this 
14:27:58.871,19,sent this by registered mail,DeletePartial,sent this regulated,sent this 
14:28:01.706,19,sent this by registered mail,Insert_top1,sent this ,sent this regulated 
14:28:02.373,19,sent this by registered mail,DeleteFull,sent this regulated ,sent this regulated
14:28:02.540,19,sent this by registered mail,DeleteFull,sent this regulated,sent this 
14:28:07.551,19,sent this by registered mail,DeletePartial,sent this characterized,sent this 
14:28:07.726,19,sent this by registered mail,DeleteFull,sent this ,sent this
14:28:08.293,19,sent this by registered mail,Insert,sent this,sent this 
14:28:08.735,19,sent this by registered mail,DeleteFull,sent this ,sent this
14:28:09.869,19,sent this by registered mail,DeletePartial,sent thisre,sent this
14:28:10.511,19,sent this by registered mail,Insert,sent this,sent this 
14:28:16.698,19,sent this by registered mail,DeletePartial,sent this refurbished,sent this 
14:28:23.769,19,sent this by registered mail,DeletePartial,sent this registers,sent this 
14:28:27.429,19,sent this by registered mail,DeletePartial,sent this registeed,sent this 
14:28:34.591,19,sent this by registered mail,Insert_top1,sent this ,sent this registered 
14:28:36.092,19,sent this by registered mail,DeletePartial,sent this registered mi,sent this registered 
14:28:37.135,19,sent this by registered mail,DeletePartial,sent this registered ail,sent this registered 
14:28:37.310,19,sent this by registered mail,DeleteFull,sent this registered ,sent this registered
14:28:38.660,19,sent this by registered mail,DeletePartial,sent this registeredmil,sent this registered
14:28:38.835,19,sent this by registered mail,DeleteFull,sent this registered,sent this 
14:28:42.963,19,sent this by registered mail,DeletePartial,sent this refurbished,sent this 
14:28:45.031,19,sent this by registered mail,Insert_top1,sent this ,sent this registeed 
14:28:45.456,19,sent this by registered mail,DeleteFull,sent this registeed ,sent this registeed
14:28:45.623,19,sent this by registered mail,DeleteFull,sent this registeed,sent this 
14:28:47.691,19,sent this by registered mail,Insert_top1,sent this ,sent this registeed 
14:28:48.074,19,sent this by registered mail,DeleteFull,sent this registeed ,sent this registeed
14:28:48.224,19,sent this by registered mail,DeleteFull,sent this registeed,sent this 
14:28:50.384,19,sent this by registered mail,DeletePartial,sent this regite,sent this 
14:28:50.534,19,sent this by registered mail,DeleteFull,sent this ,sent this
14:28:52.435,19,sent this by registered mail,DeletePartial,sent thisregis,sent this
14:28:53.344,19,sent this by registered mail,Insert,sent this,sent this 
14:28:55.778,19,sent this by registered mail,Insert_top1,sent this ,sent this regisrered 
14:28:56.454,19,sent this by registered mail,DeleteFull,sent this regisrered ,sent this regisrered
14:28:56.846,19,sent this by registered mail,DeleteFull,sent this regisrered,sent this 
14:29:01.422,19,sent this by registered mail,Insert_top1,sent this ,sent this registered 
14:29:04.212,19,sent this by registered mail,Insert_top1,sent this registered ,sent this registered mail 
14:29:09.855,19,sent this by registered mail,DeleteFull,sent this registered mail ,sent this registered mail
14:29:10.043,19,sent this by registered mail,DeleteFull,sent this registered mail,sent this registered 
14:29:10.244,19,sent this by registered mail,DeleteFull,sent this registered ,sent this registered
14:29:10.410,19,sent this by registered mail,DeleteFull,sent this registered,sent this 
