Time,Trial Num,Target,Action,Current Sentence,Updated Sentence
14:48:19.895,14,protect your environment,DeleteFull,protect  your environmental ,protect  your environmental
14:48:20.352,14,protect your environment,DeleteFull,protect  your environmental,protect  your 
14:48:28.223,14,protect your environment,Insert_top1,protect  your ,protect  your environment 
14:48:28.224,14,protect your environment,End,protect your environment,protect your environment
14:48:28.726,15,the living is easy,Start,,
14:48:31.742,15,the living is easy,Insert_top1,,the 
14:48:37.328,15,the living is easy,Insert_top1,the ,the living 
14:48:38.421,15,the living is easy,Insert_top1,the living ,the living us 
14:48:38.437,15,the living is easy,Insert,the living us ,the living us  
14:48:44.141,15,the living is easy,Insert_top1,the living us  ,the living us  easy 
14:48:44.142,15,the living is easy,End,the living us easy,the living us easy
14:48:44.642,16,question that must be answered,Start,,
14:48:53.538,16,question that must be answered,Insert_top1,,question 
14:48:59.858,16,question that must be answered,Insert_top1,question ,question thanet 
14:49:01.817,16,question that must be answered,DeleteFull,question thanet ,question thanet
14:49:02.317,16,question that must be answered,DeleteFull,question thanet,question 
14:49:07.445,16,question that must be answered,Insert_top1,question ,question that 
14:49:09.822,16,question that must be answered,DeletePartial,question that mw,question that 
14:49:13.265,16,question that must be answered,Insert_top1,question that ,question that must 
14:49:14.474,16,question that must be answered,Insert_top1,question that must ,question that must be 
14:49:25.689,16,question that must be answered,DeletePartial,question that must be answers,question that must be 
14:49:41.264,16,question that must be answered,DeletePartial,question that must be answereds,question that must be 
14:49:46.025,16,question that must be answered,Insert_top1,question that must be ,question that must be answered 
14:49:46.028,16,question that must be answered,End,question that must be answered,question that must be answered
14:49:46.529,17,with each step forward,Start,,
14:49:52.612,17,with each step forward,Insert_top1,,with 
14:49:58.457,17,with each step forward,Insert_top1,with ,with each 
14:50:04.094,17,with each step forward,DeletePartial,with each strip,with each 
14:50:07.654,17,with each step forward,Insert_top1,with each ,with each step 
14:50:16.884,17,with each step forward,Insert_top1,with each step ,with each step forward 
14:50:16.885,17,with each step forward,End,with each step forward,with each step forward
14:50:17.386,18,frequently asked questions,Start,,
14:50:39.422,18,frequently asked questions,Insert_top1,,frequently 
14:51:00.492,18,frequently asked questions,DeletePartial,frequently consideration,frequently 
14:51:06.512,18,frequently asked questions,Insert_top1,frequently ,frequently asked 
14:51:15.709,18,frequently asked questions,Insert_top1,frequently asked ,frequently asked question 
14:51:15.710,18,frequently asked questions,End,frequently asked question,frequently asked question
14:51:16.210,19,the power of denial,Start,,
14:51:20.503,19,the power of denial,Insert_top1,,the 
14:51:26.565,19,the power of denial,DeletePartial,the fatty,the 
14:51:33.202,19,the power of denial,DeletePartial,the peter,the 
14:51:38.788,19,the power of denial,Insert_top1,the ,the power 
14:51:39.923,19,the power of denial,Insert_top1,the power ,the power of 
14:51:45.317,19,the power of denial,DeletePartial,the power of emirates,the power of 
14:51:51.264,19,the power of denial,Insert_top3,the power of ,the power of denial 
14:51:51.854,19,the power of denial,End,the power of denial,the power of denial
14:51:52.355,20,the capital of our nation,Start,,
14:52:01.651,20,the capital of our nation,DeletePartial,behavioral,
14:52:04.019,20,the capital of our nation,Insert_top1,,the 
14:52:09.214,20,the capital of our nation,Insert_top1,the ,the capital 
14:52:10.648,20,the capital of our nation,Insert_top1,the capital ,the capital of 
14:52:16.718,20,the capital of our nation,DeletePartial,the capital of org,the capital of 
14:52:19.127,20,the capital of our nation,Insert_top1,the capital of ,the capital of our 
14:52:19.135,20,the capital of our nation,Insert,the capital of our ,the capital of our  
14:52:23.288,20,the capital of our nation,Insert_top1,the capital of our  ,the capital of our  nation 
14:52:23.289,20,the capital of our nation,End,the capital of our nation,the capital of our nation
14:52:23.790,21,this person is a disaster,Start,,
14:52:28.183,21,this person is a disaster,Insert_top1,,this 
14:52:35.962,21,this person is a disaster,DeletePartial,this penguin,this 
14:52:42.741,21,this person is a disaster,DeletePartial,this prison,this 
14:52:45.000,21,this person is a disaster,Insert_top1,this ,this modern 
14:52:45.826,21,this person is a disaster,DeleteFull,this modern ,this modern
14:52:45.993,21,this person is a disaster,DeleteFull,this modern,this 
14:52:46.134,21,this person is a disaster,DeleteFull,this ,this
14:52:46.251,21,this person is a disaster,DeleteFull,this,
14:52:48.019,21,this person is a disaster,Insert_top1,,rhis 
14:52:48.677,21,this person is a disaster,DeletePartial,rhis ,rhis 
14:52:48.827,21,this person is a disaster,DeleteFull,rhis ,rhis
14:52:48.986,21,this person is a disaster,DeleteFull,rhis,
14:52:49.136,21,this person is a disaster,DeleteFull,,
14:52:49.294,21,this person is a disaster,DeleteFull,,
14:52:52.282,21,this person is a disaster,Insert_top3,,this 
14:52:55.406,21,this person is a disaster,Insert_top1,this ,this person 
14:52:56.573,21,this person is a disaster,Insert_top1,this person ,this person is 
14:52:57.457,21,this person is a disaster,Insert_top1,this person is ,this person is a 
14:53:05.879,21,this person is a disaster,Insert_top1,this person is a ,this person is a disaster 
14:53:05.879,21,this person is a disaster,End,this person is a disaster,this person is a disaster
14:53:06.380,22,companies announce a merger,Start,,
14:53:14.000,22,companies announce a merger,Insert_top1,,companies 
14:53:27.991,22,companies announce a merger,DeletePartial,companies announces,companies 
14:53:41.098,22,companies announce a merger,Insert_top1,companies ,companies announce 
14:53:42.040,22,companies announce a merger,Insert_top1,companies announce ,companies announce  
14:53:49.862,22,companies announce a merger,Insert_top1,companies announce  ,companies announce  merger 
14:53:59.275,22,companies announce a merger,DeleteFull,companies announce  merger ,companies announce  merger
14:54:00.092,22,companies announce a merger,DeleteFull,companies announce  merger,companies announce  
14:54:01.885,22,companies announce a merger,Insert_top1,companies announce  ,companies announce  a 
14:54:07.655,22,companies announce a merger,DeletePartial,companies announce  a integer,companies announce  a 
14:54:15.626,22,companies announce a merger,Insert_top1,companies announce  a ,companies announce  a merger 
14:54:15.627,22,companies announce a merger,End,companies announce a merger,companies announce a merger
14:54:16.128,23,the second largest country,Start,,
14:54:19.361,23,the second largest country,Insert_top1,,the 
14:54:24.817,23,the second largest country,Insert_top3,the ,the second 
14:54:32.202,23,the second largest country,Insert_top1,the second ,the second largest 
14:54:39.089,23,the second largest country,Insert_top1,the second largest ,the second largest country 
14:54:40.624,23,the second largest country,End,the second largest country,the second largest country
14:54:41.125,24,the library is closed today,Start,,
14:54:44.817,24,the library is closed today,Insert_top1,,the 
14:54:51.224,24,the library is closed today,Insert_top3,the ,the library 
14:54:52.180,24,the library is closed today,Insert,the library ,the library  
14:54:54.006,24,the library is closed today,Insert_top1,the library  ,the library  is 
14:55:03.745,24,the library is closed today,DeletePartial,the library  is chorus,the library  is 
14:55:09.171,24,the library is closed today,Insert_top1,the library  is ,the library  is closed 
14:55:13.789,24,the library is closed today,Insert_top1,the library  is closed ,the library  is closed today 
14:55:13.790,24,the library is closed today,End,the library is closed today,the library is closed today
14:55:14.291,25,tickets are very expensive,Start,,
14:55:30.919,25,tickets are very expensive,Insert_top1,,tickets 
14:55:34.080,25,tickets are very expensive,Insert_top1,tickets ,tickets are 
14:55:37.725,25,tickets are very expensive,Insert_top1,tickets are ,tickets are very 
14:55:51.912,25,tickets are very expensive,Insert_top1,tickets are very ,tickets are very expensive 
14:55:51.912,25,tickets are very expensive,End,tickets are very expensive,tickets are very expensive
14:55:52.413,26,love means many things,Start,,
14:55:56.730,26,love means many things,Insert_top1,,love 
14:56:05.403,26,love means many things,DeletePartial,love meant,love 
14:56:17.180,26,love means many things,Insert_top3,love ,love means 
14:56:24.067,26,love means many things,Insert_top3,love means ,love means things 
14:56:27.582,26,love means many things,DeleteFull,love means things ,love means things
14:56:28.291,26,love means many things,DeleteFull,love means things,love means 
14:56:33.722,26,love means many things,Insert_top3,love means ,love means many 
14:56:34.553,26,love means many things,Insert,love means many ,love means many  
14:56:42.232,26,love means many things,Insert_top1,love means many  ,love means many  things 
14:56:42.233,26,love means many things,End,love means many things,love means many things
14:56:42.734,27,do not drink the water,Start,,
14:56:45.251,27,do not drink the water,Insert_top1,,do 
14:56:47.844,27,do not drink the water,Insert_top1,do ,do not 
14:56:52.100,27,do not drink the water,Insert_top3,do not ,do not drink 
14:56:54.831,27,do not drink the water,Insert_top1,do not drink ,do not drink the 
14:56:57.058,27,do not drink the water,DeletePartial,do not drink the wy,do not drink the 
14:57:01.252,27,do not drink the water,Insert_top1,do not drink the ,do not drink the water 
14:57:01.252,27,do not drink the water,End,do not drink the water,do not drink the water
14:57:01.753,28,sent this by registered mail,Start,,
14:57:06.163,28,sent this by registered mail,Insert_top1,,sent 
14:57:09.873,28,sent this by registered mail,Insert_top1,sent ,sent this 
14:57:10.807,28,sent this by registered mail,Insert_top1,sent this ,sent this by 
14:57:21.855,28,sent this by registered mail,DeletePartial,sent this by registers,sent this by 
14:57:33.912,28,sent this by registered mail,Insert_top1,sent this by ,sent this by registered 
14:57:41.200,28,sent this by registered mail,DeletePartial,sent this by registered marth,sent this by registered 
14:57:44.368,28,sent this by registered mail,DeletePartial,sent this by registered mv,sent this by registered 
14:57:47.269,28,sent this by registered mail,DeletePartial,sent this by registered mad,sent this by registered 
14:57:49.604,28,sent this by registered mail,Insert_top1,sent this by registered ,sent this by registered mail 
14:57:49.604,28,sent this by registered mail,End,sent this by registered mail,sent this by registered mail
14:57:50.105,29,the world is a stage,Start,,
14:57:53.122,29,the world is a stage,Insert_top1,,the 
14:58:01.252,29,the world is a stage,Insert_top1,the ,the world 
14:58:03.562,29,the world is a stage,Insert_top1,the world ,the world is 
14:58:04.012,29,the world is a stage,Insert_top1,the world is ,the world is a 
14:58:10.908,29,the world is a stage,DeletePartial,the world is a steady,the world is a 
14:58:19.229,29,the world is a stage,Insert_top1,the world is a ,the world is a stage 
14:58:19.229,29,the world is a stage,End,the world is a stage,the world is a stage
