Time,Trial Num,Target,Action,Current Sentence,Updated Sentence
12:32:24.893,12,protect your environment,Insert_top1,,protect 
12:32:26.002,12,protect your environment,Insert_top1,protect ,protect you 
12:32:26.443,12,protect your environment,DeleteFull,protect you ,protect you
12:32:26.885,12,protect your environment,DeleteFull,protect you,protect 
12:32:28.736,12,protect your environment,Insert_top1,protect ,protect yoour 
12:32:29.112,12,protect your environment,DeleteFull,protect yoour ,protect yoour
12:32:29.520,12,protect your environment,DeleteFull,protect yoour,protect 
12:32:29.695,12,protect your environment,DeleteFull,protect ,protect
12:32:30.362,12,protect your environment,Insert,protect,protect 
12:32:32.417,12,protect your environment,Insert_top3,protect ,protect your 
12:32:35.924,12,protect your environment,DeletePartial,protect your envuron,protect your 
12:32:36.107,12,protect your environment,DeleteFull,protect your ,protect your
12:32:36.741,12,protect your environment,Insert,protect your,protect your 
12:32:41.660,12,protect your environment,Insert_top1,protect your ,protect your environment 
12:32:41.661,12,protect your environment,End,protect your environment,protect your environment
12:32:42.162,13,do not drink the water,Start,,
12:32:43.603,13,do not drink the water,Insert_top1,,do 
12:32:44.237,13,do not drink the water,Insert_top1,do ,do nt 
12:32:44.812,13,do not drink the water,DeleteFull,do nt ,do nt
12:32:45.245,13,do not drink the water,DeleteFull,do nt,do 
12:32:47.172,13,do not drink the water,Insert_top1,do ,do not 
12:32:48.497,13,do not drink the water,Insert_top1,do not ,do not drunk 
12:32:49.073,13,do not drink the water,DeleteFull,do not drunk ,do not drunk
12:32:49.406,13,do not drink the water,DeleteFull,do not drunk,do not 
12:32:52.108,13,do not drink the water,DeletePartial,do not drinks,do not 
12:32:54.904,13,do not drink the water,Insert_top3,do not ,do not drink 
12:32:55.535,13,do not drink the water,Insert,do not drink ,do not drink  
12:32:56.444,13,do not drink the water,Insert_top1,do not drink  ,do not drink  the 
12:32:57.936,13,do not drink the water,DeletePartial,do not drink  the weed,do not drink  the 
12:33:01.330,13,do not drink the water,DeletePartial,do not drink  the waters,do not drink  the 
12:33:04.065,13,do not drink the water,DeletePartial,do not drink  the washer,do not drink  the 
12:33:06.400,13,do not drink the water,DeletePartial,do not drink  the ware,do not drink  the 
12:33:08.050,13,do not drink the water,Insert_top1,do not drink  the ,do not drink  the water 
12:33:08.051,13,do not drink the water,End,do not drink the water,do not drink the water
12:33:08.551,14,he called seven times,Start,,
12:33:09.751,14,he called seven times,Insert_top1,,he 
12:33:11.443,14,he called seven times,Insert_top1,he ,he called 
12:33:13.220,14,he called seven times,DeletePartial,he called seven,he called 
12:33:15.771,14,he called seven times,Insert_top1,he called ,he called seven 
12:33:18.048,14,he called seven times,DeletePartial,he called seven topics,he called seven 
12:33:19.198,14,he called seven times,DeletePartial,he called seven ti,he called seven 
12:33:21.191,14,he called seven times,Insert_top1,he called seven ,he called seven times 
12:33:21.192,14,he called seven times,End,he called seven times,he called seven times
12:33:21.683,14,he called seven times,End,he called seven times,he called seven times
12:33:22.184,16,just what the doctor ordered,Start,,
12:33:23.409,16,just what the doctor ordered,Insert_top1,,are 
12:33:24.059,16,just what the doctor ordered,Insert_top1,are ,are you 
12:33:26.219,16,just what the doctor ordered,DeletePartial,are you assuming,are you 
12:33:27.803,16,just what the doctor ordered,Insert_top1,are you ,are you talking 
12:33:28.128,16,just what the doctor ordered,Insert_top1,are you talking ,are you talking to 
12:33:29.212,16,just what the doctor ordered,DeletePartial,are you talking to mt,are you talking to 
12:33:30.654,16,just what the doctor ordered,DeleteFull,are you talking to ,are you talking to
12:33:30.871,16,just what the doctor ordered,DeleteFull,are you talking to,are you talking 
12:33:31.981,16,just what the doctor ordered,DeleteFull,are you talking ,are you talking
12:33:32.189,16,just what the doctor ordered,DeleteFull,are you talking,are you 
12:33:32.364,16,just what the doctor ordered,DeleteFull,are you ,are you
12:33:32.514,16,just what the doctor ordered,DeleteFull,are you,are 
12:33:32.680,16,just what the doctor ordered,DeleteFull,are ,are
12:33:32.839,16,just what the doctor ordered,DeleteFull,are,
12:33:32.999,16,just what the doctor ordered,DeleteFull,,
12:33:33.173,16,just what the doctor ordered,DeleteFull,,
12:33:34.515,16,just what the doctor ordered,Insert_top1,,just 
12:33:35.132,16,just what the doctor ordered,Insert_top1,just ,just what 
12:33:36.316,16,just what the doctor ordered,Insert_top1,just what ,just what the 
12:33:38.709,16,just what the doctor ordered,Insert_top1,just what the ,just what the doctor 
12:33:39.801,16,just what the doctor ordered,DeletePartial,just what the doctor owed,just what the doctor 
12:33:41.444,16,just what the doctor ordered,Insert_top1,just what the doctor ,just what the doctor ordered 
12:33:41.444,16,just what the doctor ordered,End,just what the doctor ordered,just what the doctor ordered
12:33:41.945,17,sent this by registered mail,Start,,
12:33:45.330,17,sent this by registered mail,DeletePartial,debt,
12:33:47.239,17,sent this by registered mail,DeletePartial,debt,
12:33:49.253,17,sent this by registered mail,Insert_top3,,sent 
12:33:50.933,17,sent this by registered mail,Insert_top1,sent ,sent this 
12:33:51.525,17,sent this by registered mail,Insert_top1,sent this ,sent this by 
12:33:53.250,17,sent this by registered mail,Insert_top1,sent this by ,sent this by regustere 
12:33:53.876,17,sent this by registered mail,DeletePartial,sent this by regustere re,sent this by regustere 
12:33:54.051,17,sent this by registered mail,DeleteFull,sent this by regustere ,sent this by regustere
12:33:54.493,17,sent this by registered mail,Insert,sent this by regustere,sent this by regustere 
12:33:55.852,17,sent this by registered mail,Insert_top1,sent this by regustere ,sent this by regustere mail 
12:33:55.853,17,sent this by registered mail,End,sent this by regustere mail,sent this by regustere mail
12:33:56.354,18,the stock exchange dipped,Start,,
12:33:58.045,18,the stock exchange dipped,Insert_top1,,the 
12:33:59.070,18,the stock exchange dipped,Insert_top1,the ,the stck 
12:33:59.671,18,the stock exchange dipped,DeleteFull,the stck ,the stck
12:33:59.929,18,the stock exchange dipped,DeleteFull,the stck,the 
12:34:02.156,18,the stock exchange dipped,DeletePartial,the drink,the 
12:34:04.317,18,the stock exchange dipped,Insert_top3,the ,the stock 
12:34:05.124,18,the stock exchange dipped,Insert,the stock ,the stock  
12:34:06.825,18,the stock exchange dipped,Insert_top1,the stock  ,the stock  echange 
12:34:08.793,18,the stock exchange dipped,DeletePartial,the stock  echange fitted,the stock  echange 
12:34:11.261,18,the stock exchange dipped,DeletePartial,the stock  echange dioee,the stock  echange 
12:34:11.436,18,the stock exchange dipped,DeleteFull,the stock  echange ,the stock  echange
12:34:12.003,18,the stock exchange dipped,Insert,the stock  echange,the stock  echange 
12:34:13.562,18,the stock exchange dipped,Insert_top1,the stock  echange ,the stock  echange dipped 
12:34:13.562,18,the stock exchange dipped,End,the stock echange dipped,the stock echange dipped
12:34:14.063,19,sad to hear that news,Start,,
12:34:16.022,19,sad to hear that news,Insert_top1,,swd 
12:34:17.422,19,sad to hear that news,Insert_top1,swd ,swd these 
12:34:18.131,19,sad to hear that news,DeletePartial,swd these rhe,swd these 
12:34:18.306,19,sad to hear that news,DeleteFull,swd these ,swd these
12:34:18.490,19,sad to hear that news,DeleteFull,swd these,swd 
12:34:18.681,19,sad to hear that news,DeleteFull,swd ,swd
12:34:18.948,19,sad to hear that news,DeleteFull,swd,
12:34:19.157,19,sad to hear that news,DeleteFull,,
12:34:20.224,19,sad to hear that news,Insert_top1,,sad 
12:34:20.675,19,sad to hear that news,Insert_top1,sad ,sad to 
12:34:21.483,19,sad to hear that news,Insert_top1,sad to ,sad to heawr 
12:34:22.025,19,sad to hear that news,DeleteFull,sad to heawr ,sad to heawr
12:34:22.208,19,sad to hear that news,DeleteFull,sad to heawr,sad to 
12:34:22.426,19,sad to hear that news,DeleteFull,sad to ,sad to
12:34:22.917,19,sad to hear that news,Insert,sad to,sad to 
12:34:24.418,19,sad to hear that news,Insert_top1,sad to ,sad to hear 
12:34:25.710,19,sad to hear that news,DeletePartial,sad to hear rhar,sad to hear 
12:34:25.894,19,sad to hear that news,DeleteFull,sad to hear ,sad to hear
12:34:26.536,19,sad to hear that news,Insert,sad to hear,sad to hear 
12:34:27.811,19,sad to hear that news,Insert_top1,sad to hear ,sad to hear that 
12:34:29.054,19,sad to hear that news,Insert_top1,sad to hear that ,sad to hear that news 
12:34:29.055,19,sad to hear that news,End,sad to hear that news,sad to hear that news
12:34:29.555,20,communicate through email,Start,,
12:34:32.623,20,communicate through email,Insert_top1,,cimmunictw 
12:34:33.798,20,communicate through email,Insert_top1,cimmunictw ,cimmunictw rheiuf 
12:34:35.699,20,communicate through email,DeletePartial,cimmunictw rheiuf remark,cimmunictw rheiuf 
12:34:36.283,20,communicate through email,DeleteFull,cimmunictw rheiuf ,cimmunictw rheiuf
12:34:36.566,20,communicate through email,DeleteFull,cimmunictw rheiuf,cimmunictw 
12:34:36.750,20,communicate through email,DeleteFull,cimmunictw ,cimmunictw
12:34:36.942,20,communicate through email,DeleteFull,cimmunictw,
12:34:37.133,20,communicate through email,DeleteFull,,
12:34:40.886,20,communicate through email,DeletePartial,committees,
12:34:45.180,20,communicate through email,DeletePartial,communicater,
12:34:49.399,20,communicate through email,Insert_top1,,communicate 
12:34:51.417,20,communicate through email,DeletePartial,communicate trhoo,communicate 
12:34:53.226,20,communicate through email,Insert_top1,communicate ,communicate through 
12:34:55.152,20,communicate through email,Insert_top1,communicate through ,communicate through email 
12:34:55.153,20,communicate through email,End,communicate through email,communicate through email
12:34:55.654,21,frequently asked questions,Start,,
12:34:59.471,21,frequently asked questions,DeletePartial,frequenrl,
12:34:59.663,21,frequently asked questions,DeleteFull,,
12:35:03.081,21,frequently asked questions,DeletePartial,frently,
12:35:06.842,21,frequently asked questions,Insert_top1,,frequently 
12:35:09.160,21,frequently asked questions,DeletePartial,frequently allied,frequently 
12:35:10.552,21,frequently asked questions,DeletePartial,frequently aked,frequently 
12:35:12.120,21,frequently asked questions,Insert_top1,frequently ,frequently asked 
12:35:15.139,21,frequently asked questions,DeletePartial,frequently asked question,frequently asked 
12:35:16.998,21,frequently asked questions,DeletePartial,frequently asked s,frequently asked 
12:35:19.676,21,frequently asked questions,Insert_top1,frequently asked ,frequently asked questions 
12:35:19.676,21,frequently asked questions,End,frequently asked questions,frequently asked questions
12:35:20.177,22,completely sold out of that,Start,,
12:35:24.151,22,completely sold out of that,Insert_top1,,completely 
12:35:25.110,22,completely sold out of that,Insert_top1,completely ,completely sld 
12:35:25.852,22,completely sold out of that,DeleteFull,completely sld ,completely sld
12:35:26.527,22,completely sold out of that,DeleteFull,completely sld,completely 
12:35:27.852,22,completely sold out of that,DeletePartial,completely ceo,completely 
12:35:29.587,22,completely sold out of that,Insert_top1,completely ,completely sold 
12:35:30.445,22,completely sold out of that,Insert_top1,completely sold ,completely sold out 
12:35:32.363,22,completely sold out of that,DeletePartial,completely sold out offset,completely sold out 
12:35:33.755,22,completely sold out of that,Insert_top1,completely sold out ,completely sold out of 
12:35:35.222,22,completely sold out of that,Insert_top1,completely sold out of ,completely sold out of that 
12:35:35.223,22,completely sold out of that,End,completely sold out of that,completely sold out of that
12:35:35.725,23,want to join us for lunch,Start,,
12:35:37.990,23,want to join us for lunch,Insert_top1,,want 
12:35:38.632,23,want to join us for lunch,Insert_top1,want ,want to 
12:35:40.708,23,want to join us for lunch,DeletePartial,want to joan,want to 
12:35:41.850,23,want to join us for lunch,Insert_top1,want to ,want to join 
12:35:42.859,23,want to join us for lunch,Insert_top1,want to join ,want to join us 
12:35:43.309,23,want to join us for lunch,Insert_top1,want to join us ,want to join us for 
12:35:44.777,23,want to join us for lunch,Insert_top1,want to join us for ,want to join us for lunch 
12:35:44.778,23,want to join us for lunch,End,want to join us for lunch,want to join us for lunch
12:35:45.280,24,companies announce a merger,Start,,
12:35:48.445,24,companies announce a merger,DeletePartial,cambodia,
12:35:50.072,24,companies announce a merger,DeletePartial,chicago,
12:35:54.091,24,companies announce a merger,Insert_top1,,companies 
12:35:56.024,24,companies announce a merger,DeletePartial,companies annu,companies 
12:35:57.567,24,companies announce a merger,DeletePartial,companies prime,companies 
12:35:59.810,24,companies announce a merger,Insert_top1,companies ,companies announce 
12:36:00.194,24,companies announce a merger,Insert_top1,companies announce ,companies announce a 
12:36:01.961,24,companies announce a merger,Insert_top1,companies announce a ,companies announce a merger 
12:36:01.962,24,companies announce a merger,End,companies announce a merger,companies announce a merger
12:36:02.462,25,the living is easy,Start,,
12:36:04.287,25,the living is easy,Insert_top1,,ghe 
12:36:06.438,25,the living is easy,DeletePartial,ghe logging,ghe 
12:36:06.864,25,the living is easy,DeleteFull,ghe ,ghe
12:36:07.272,25,the living is easy,DeleteFull,ghe,
12:36:07.456,25,the living is easy,DeleteFull,,
12:36:08.706,25,the living is easy,Insert_top1,,the 
12:36:10.466,25,the living is easy,DeletePartial,the levy,the 
12:36:14.534,25,the living is easy,Insert_top1,the ,the living 
12:36:15.126,25,the living is easy,Insert_top1,the living ,the living is 
12:36:17.103,25,the living is easy,DeletePartial,the living is ea,the living is 
12:36:19.179,25,the living is easy,DeletePartial,the living is ea,the living is 
12:36:21.772,25,the living is easy,DeletePartial,the living is essay,the living is 
12:36:23.806,25,the living is easy,DeletePartial,the living is essay,the living is 
12:36:25.065,25,the living is easy,DeletePartial,the living is esy,the living is 
12:36:26.466,25,the living is easy,Insert_top1,the living is ,the living is easy 
12:36:26.467,25,the living is easy,End,the living is easy,the living is easy
12:36:26.967,26,the capital of our nation,Start,,
12:36:29.826,26,the capital of our nation,DeletePartial,thecaputal,
12:36:30.810,26,the capital of our nation,Insert_top1,,the 
12:36:33.395,26,the capital of our nation,DeletePartial,the caoti,the 
12:36:37.197,26,the capital of our nation,Insert_top1,the ,the capital 
12:36:37.748,26,the capital of our nation,Insert_top1,the capital ,the capital of 
12:36:38.323,26,the capital of our nation,Insert_top1,the capital of ,the capital of our 
12:36:40.224,26,the capital of our nation,DeletePartial,the capital of our marion,the capital of our 
12:36:42.534,26,the capital of our nation,DeletePartial,the capital of our junction,the capital of our 
12:36:44.410,26,the capital of our nation,DeletePartial,the capital of our marion,the capital of our 
12:36:46.503,26,the capital of our nation,DeletePartial,the capital of our marth,the capital of our 
12:36:47.971,26,the capital of our nation,DeletePartial,the capital of our mf,the capital of our 
12:36:52.648,26,the capital of our nation,DeletePartial,the capital of our nations,the capital of our 
12:36:55.641,26,the capital of our nation,DeletePartial,the capital of our marion,the capital of our 
12:36:59.576,26,the capital of our nation,Insert_top1,the capital of our ,the capital of our nation 
12:36:59.577,26,the capital of our nation,End,the capital of our nation,the capital of our nation
12:37:00.077,27,this person is a disaster,Start,,
12:37:02.453,27,this person is a disaster,Insert_top1,,this 
12:37:03.704,27,this person is a disaster,Insert_top1,this ,this peeaon 
12:37:04.246,27,this person is a disaster,Insert_top1,this peeaon ,this peeaon og 
12:37:04.838,27,this person is a disaster,DeleteFull,this peeaon og ,this peeaon og
12:37:05.405,27,this person is a disaster,DeleteFull,this peeaon og,this peeaon 
12:37:06.330,27,this person is a disaster,Insert_top1,this peeaon ,this peeaon if 
12:37:06.847,27,this person is a disaster,DeleteFull,this peeaon if ,this peeaon if
12:37:07.231,27,this person is a disaster,DeleteFull,this peeaon if,this peeaon 
12:37:08.049,27,this person is a disaster,Insert_top1,this peeaon ,this peeaon is 
12:37:08.348,27,this person is a disaster,Insert_top1,this peeaon is ,this peeaon is a 
12:37:10.399,27,this person is a disaster,DeletePartial,this peeaon is a bizarre,this peeaon is a 
12:37:13.659,27,this person is a disaster,DeletePartial,this peeaon is a further,this peeaon is a 
12:37:17.003,27,this person is a disaster,Insert_top1,this peeaon is a ,this peeaon is a disaster 
12:37:17.004,27,this person is a disaster,End,this peeaon is a disaster,this peeaon is a disaster
12:37:17.504,28,tickets are very expensive,Start,,
12:37:20.622,28,tickets are very expensive,Insert_top1,,tickets 
12:37:21.806,28,tickets are very expensive,Insert_top1,tickets ,tickets ar 
12:37:22.806,28,tickets are very expensive,Insert_top1,tickets ar ,tickets ar very 
12:37:25.124,28,tickets are very expensive,DeletePartial,tickets ar very exosi,tickets ar very 
12:37:29.135,28,tickets are very expensive,DeletePartial,tickets ar very consensus,tickets ar very 
12:37:31.319,28,tickets are very expensive,DeletePartial,tickets ar very ex,tickets ar very 
12:37:33.987,28,tickets are very expensive,DeletePartial,tickets ar very edge,tickets ar very 
12:37:36.047,28,tickets are very expensive,DeletePartial,tickets ar very x,tickets ar very 
12:37:39.541,28,tickets are very expensive,DeletePartial,tickets ar very extensive,tickets ar very 
12:37:42.175,28,tickets are very expensive,Insert_top1,tickets ar very ,tickets ar very expensive 
12:37:42.176,28,tickets are very expensive,End,tickets ar very expensive,tickets ar very expensive
12:37:42.678,29,love means many things,Start,,
12:37:44.785,29,love means many things,Insert_top1,,love 
12:37:46.011,29,love means many things,DeletePartial,love mena,love 
12:37:48.688,29,love means many things,DeletePartial,love feeds,love 
12:37:51.089,29,love means many things,Insert_top1,love ,love means 
12:37:51.981,29,love means many things,Insert_top1,love means ,love means many 
12:37:53.482,29,love means many things,Insert_top1,love means many ,love means many things 
12:37:53.482,29,love means many things,End,love means many things,love means many things
12:48:06.490,15,are you talking to me,Start,,
12:48:10.087,15,are you talking to me,Insert_top1,,are 
12:48:10.862,15,are you talking to me,Insert_top1,are ,are yo 
