Time,Trial Num,Target,Action,Current Sentence,Updated Sentence
17:25:38.054,5,please follow the guidelines,Insert_top3,please follow the ,please follow the guidelines 
17:25:38.718,5,please follow the guidelines,End,please follow the guidelines,please follow the guidelines
17:25:39.219,6,do not drink the water,Start,,
17:25:41.227,6,do not drink the water,Insert_top1,,do 
17:25:42.845,6,do not drink the water,Insert_top1,do ,do not 
17:25:45.898,6,do not drink the water,Insert_top3,do not ,do not drink 
17:25:46.997,6,do not drink the water,Insert,do not drink ,do not drink  
17:25:48.589,6,do not drink the water,Insert_top1,do not drink  ,do not drink  the 
17:25:51.733,6,do not drink the water,Insert_top1,do not drink  the ,do not drink  the water 
17:25:51.733,6,do not drink the water,End,do not drink the water,do not drink the water
17:25:52.234,7,question that must be answered,Start,,
17:25:58.011,7,question that must be answered,Insert_top1,,question 
17:25:59.979,7,question that must be answered,Insert_top1,question ,question that 
17:26:05.366,7,question that must be answered,DeletePartial,question that potato,question that 
17:26:07.717,7,question that must be answered,DeletePartial,question that mud,question that 
17:26:09.526,7,question that must be answered,Insert_top1,question that ,question that must 
17:26:11.177,7,question that must be answered,DeletePartial,question that must bev,question that must 
17:26:12.445,7,question that must be answered,Insert_top1,question that must ,question that must be 
17:26:17.614,7,question that must be answered,DeletePartial,question that must be amsterdam,question that must be 
17:26:23.443,7,question that must be answered,DeletePartial,question that must be responded,question that must be 
17:26:26.878,7,question that must be answered,DeletePartial,question that must be answeredv,question that must be 
17:26:30.505,7,question that must be answered,Insert_top1,question that must be ,question that must be answered 
17:26:30.506,7,question that must be answered,End,question that must be answered,question that must be answered
17:26:31.006,8,the world is a stage,Start,,
17:26:32.907,8,the world is a stage,Insert_top1,,the 
17:26:36.233,8,the world is a stage,Insert_top1,the ,the world 
17:26:37.342,8,the world is a stage,Insert_top1,the world ,the world is 
17:26:37.917,8,the world is a stage,Insert_top1,the world is ,the world is a 
17:26:41.745,8,the world is a stage,DeletePartial,the world is a travel,the world is a 
17:26:45.075,8,the world is a stage,Insert_top3,the world is a ,the world is a stage 
17:26:45.639,8,the world is a stage,End,the world is a stage,the world is a stage
17:26:46.140,9,companies announce a merger,Start,,
17:26:51.417,9,companies announce a merger,Insert_top1,,companies 
17:26:59.530,9,companies announce a merger,DeletePartial,companies announces,companies 
17:27:03.749,9,companies announce a merger,Insert_top1,companies ,companies announce 
17:27:04.366,9,companies announce a merger,Insert_top1,companies announce ,companies announce a 
17:27:08.284,9,companies announce a merger,Insert_top1,companies announce a ,companies announce a merger 
17:27:08.877,9,companies announce a merger,End,companies announce a merger,companies announce a merger
17:27:09.377,10,are you talking to me,Start,,
17:27:11.495,10,are you talking to me,Insert_top1,,are 
17:27:13.004,10,are you talking to me,Insert_top1,are ,are you 
17:27:17.251,10,are you talking to me,Insert_top3,are you ,are you talking 
17:27:18.840,10,are you talking to me,Insert_top1,are you talking ,are you talking to 
17:27:20.150,10,are you talking to me,Insert_top1,are you talking to ,are you talking to me 
17:27:20.150,10,are you talking to me,End,are you talking to me,are you talking to me
17:27:20.651,11,completely sold out of that,Start,,
17:27:24.811,11,completely sold out of that,DeletePartial,cum,
17:27:29.322,11,completely sold out of that,DeletePartial,volunteer,
17:27:35.058,11,completely sold out of that,DeletePartial,completekt,
17:27:39.060,11,completely sold out of that,Insert_top1,,completely 
17:27:42.237,11,completely sold out of that,DeletePartial,completely doug,completely 
17:27:44.872,11,completely sold out of that,Insert_top1,completely ,completely sold 
17:27:46.648,11,completely sold out of that,Insert_top1,completely sold ,completely sold out 
17:27:48.883,11,completely sold out of that,DeletePartial,completely sold out oe,completely sold out 
17:27:51.684,11,completely sold out of that,DeletePartial,completely sold out oe,completely sold out 
17:27:52.876,11,completely sold out of that,Insert_top1,completely sold out ,completely sold out of 
17:27:54.686,11,completely sold out of that,Insert_top1,completely sold out of ,completely sold out of that 
17:27:55.103,11,completely sold out of that,End,completely sold out of that,completely sold out of that
17:27:55.603,12,just what the doctor ordered,Start,,
17:27:59.947,12,just what the doctor ordered,DeletePartial,judy,
17:28:02.707,12,just what the doctor ordered,DeletePartial,juan,
17:28:06.025,12,just what the doctor ordered,DeletePartial,kurt,
17:28:09.019,12,just what the doctor ordered,DeletePartial,judy,
17:28:10.745,12,just what the doctor ordered,Insert_top1,,just 
17:28:13.271,12,just what the doctor ordered,DeletePartial,just whar,just 
17:28:14.597,12,just what the doctor ordered,Insert_top1,just ,just what 
17:28:16.456,12,just what the doctor ordered,Insert_top1,just what ,just what the 
17:28:19.792,12,just what the doctor ordered,Insert_top1,just what the ,just what the doctor 
17:28:25.445,12,just what the doctor ordered,DeletePartial,just what the doctor ownership,just what the doctor 
17:28:29.881,12,just what the doctor ordered,Insert_top1,just what the doctor ,just what the doctor ordered 
17:28:30.558,12,just what the doctor ordered,End,just what the doctor ordered,just what the doctor ordered
17:28:31.059,13,this person is a disaster,Start,,
17:28:33.266,13,this person is a disaster,Insert_top1,,this 
17:28:37.001,13,this person is a disaster,Insert_top1,this ,this person 
17:28:38.452,13,this person is a disaster,Insert_top1,this person ,this person is 
17:28:38.677,13,this person is a disaster,Insert_top1,this person is ,this person is a 
17:28:43.950,13,this person is a disaster,Insert_top3,this person is a ,this person is a disasters 
17:28:45.006,13,this person is a disaster,DeleteFull,this person is a disasters ,this person is a disasters
17:28:45.823,13,this person is a disaster,DeleteFull,this person is a disasters,this person is a 
17:28:52.176,13,this person is a disaster,Insert_top1,this person is a ,this person is a disaster 
17:28:52.177,13,this person is a disaster,End,this person is a disaster,this person is a disaster
17:28:52.678,14,the stock exchange dipped,Start,,
17:28:54.953,14,the stock exchange dipped,Insert_top1,,the 
17:28:58.422,14,the stock exchange dipped,DeletePartial,the april,the 
17:29:01.853,14,the stock exchange dipped,Insert_top3,the ,the stock 
17:29:03.116,14,the stock exchange dipped,Insert,the stock ,the stock  
17:29:06.968,14,the stock exchange dipped,Insert_top1,the stock  ,the stock  exchange 
17:29:10.320,14,the stock exchange dipped,Insert_top1,the stock  exchange ,the stock  exchange dipped 
17:29:10.320,14,the stock exchange dipped,End,the stock exchange dipped,the stock exchange dipped
17:29:10.821,15,protect your environment,Start,,
17:29:14.006,15,protect your environment,DeletePartial,producer,
17:29:18.027,15,protect your environment,Insert_top3,,protect 
17:29:18.558,15,protect your environment,Insert,protect ,protect  
17:29:21.622,15,protect your environment,Insert_top3,protect  ,protect  your 
17:29:28.672,15,protect your environment,DeletePartial,protect  your environments,protect  your 
17:29:32.974,15,protect your environment,Insert_top1,protect  your ,protect  your environment 
17:29:32.975,15,protect your environment,End,protect your environment,protect your environment
17:29:33.476,16,zero in on the facts,Start,,
17:29:36.201,16,zero in on the facts,Insert_top1,,zero 
17:29:41.538,16,zero in on the facts,DeletePartial,zero johnson,zero 
17:29:42.722,16,zero in on the facts,Insert_top1,zero ,zero in 
17:29:43.789,16,zero in on the facts,Insert_top1,zero in ,zero in om 
17:29:44.481,16,zero in on the facts,DeleteFull,zero in om ,zero in om
17:29:45.181,16,zero in on the facts,DeleteFull,zero in om,zero in 
17:29:46.440,16,zero in on the facts,Insert_top1,zero in ,zero in on 
17:29:47.974,16,zero in on the facts,DeletePartial,zero in on y,zero in on 
17:29:49.250,16,zero in on the facts,Insert_top1,zero in on ,zero in on the 
17:29:51.710,16,zero in on the facts,Insert_top1,zero in on the ,zero in on the facts 
17:29:52.111,16,zero in on the facts,End,zero in on the facts,zero in on the facts
17:29:52.612,17,communicate through email,Start,,
17:29:58.139,17,communicate through email,Insert_top1,,communicate 
17:30:01.432,17,communicate through email,Insert_top1,communicate ,communicate through 
17:30:03.859,17,communicate through email,DeletePartial,communicate through emaik,communicate through 
17:30:06.235,17,communicate through email,Insert_top1,communicate through ,communicate through email 
17:30:06.235,17,communicate through email,End,communicate through email,communicate through email
17:30:06.736,18,life if but a dream,Start,,
17:30:09.170,18,life if but a dream,Insert_top1,,life 
17:30:11.479,18,life if but a dream,DeletePartial,life ur,life 
17:30:12.805,18,life if but a dream,Insert_top1,life ,life if 
17:30:14.298,18,life if but a dream,Insert_top1,life if ,life if nut 
17:30:14.906,18,life if but a dream,DeleteFull,life if nut ,life if nut
17:30:15.107,18,life if but a dream,DeleteFull,life if nut,life if 
17:30:16.549,18,life if but a dream,Insert_top1,life if ,life if but 
17:30:17.191,18,life if but a dream,Insert_top1,life if but ,life if but a 
17:30:18.934,18,life if but a dream,DeletePartial,life if but a drean,life if but a 
17:30:20.660,18,life if but a dream,Insert_top1,life if but a ,life if but a dream 
17:30:20.660,18,life if but a dream,End,life if but a dream,life if but a dream
17:30:21.161,19,sad to hear that news,Start,,
17:30:23.003,19,sad to hear that news,Insert_top1,,sad 
17:30:24.170,19,sad to hear that news,Insert_top1,sad ,sad to 
17:30:25.721,19,sad to hear that news,Insert_top1,sad to ,sad to hear 
17:30:27.005,19,sad to hear that news,Insert_top1,sad to hear ,sad to hear that 
17:30:29.823,19,sad to hear that news,Insert_top1,sad to hear that ,sad to hear that news 
17:30:29.824,19,sad to hear that news,End,sad to hear that news,sad to hear that news
17:30:30.324,20,the second largest country,Start,,
17:30:31.616,20,the second largest country,Insert_top1,,the 
17:30:33.834,20,the second largest country,Insert_top1,the ,the second 
17:30:35.835,20,the second largest country,DeletePartial,the second lf,the second 
17:30:38.937,20,the second largest country,Insert_top1,the second ,the second largest 
17:30:42.581,20,the second largest country,Insert_top1,the second largest ,the second largest country 
17:30:42.581,20,the second largest country,End,the second largest country,the second largest country
17:30:43.082,21,the library is closed today,Start,,
17:30:46.283,21,the library is closed today,Insert_top1,,the 
17:30:48.676,21,the library is closed today,Insert_top1,the ,the library 
17:30:49.776,21,the library is closed today,Insert_top1,the library ,the library is 
17:30:54.104,21,the library is closed today,DeletePartial,the library is cord,the library is 
17:30:57.848,21,the library is closed today,DeletePartial,the library is closes,the library is 
17:31:01.216,21,the library is closed today,DeletePartial,the library is choose,the library is 
17:31:03.809,21,the library is closed today,Insert_top1,the library is ,the library is closed 
17:31:07.494,21,the library is closed today,Insert_top1,the library is closed ,the library is closed today 
17:31:07.495,21,the library is closed today,End,the library is closed today,the library is closed today
17:31:07.995,22,love means many things,Start,,
17:31:11.082,22,love means many things,Insert_top3,,love 
17:31:14.040,22,love means many things,DeletePartial,love mean,love 
17:31:17.029,22,love means many things,Insert_top3,love ,love means 
17:31:17.675,22,love means many things,Insert,love means ,love means  
17:31:19.326,22,love means many things,Insert_top1,love means  ,love means  many 
17:31:22.136,22,love means many things,Insert_top1,love means  many ,love means  many things 
17:31:22.603,22,love means many things,End,love means many things,love means many things
17:31:23.104,23,is she done yet,Start,,
17:31:24.346,23,is she done yet,Insert_top1,,is 
17:31:26.130,23,is she done yet,DeletePartial,is shev,is 
17:31:27.514,23,is she done yet,Insert_top1,is ,is she 
17:31:28.957,23,is she done yet,Insert_top1,is she ,is she dobe 
17:31:30.091,23,is she done yet,DeletePartial,is she dobe pp,is she dobe 
17:31:30.249,23,is she done yet,DeleteFull,is she dobe ,is she dobe
17:31:30.566,23,is she done yet,DeleteFull,is she dobe,is she 
17:31:34.635,23,is she done yet,DeletePartial,is she finto,is she 
17:31:37.061,23,is she done yet,Insert_top1,is she ,is she done 
17:31:38.970,23,is she done yet,Insert_top1,is she done ,is she done yet 
17:31:38.971,23,is she done yet,End,is she done yet,is she done yet
17:31:39.472,24,with each step forward,Start,,
17:31:41.956,24,with each step forward,Insert_top1,,with 
17:31:46.483,24,with each step forward,DeletePartial,with attack,with 
17:31:48.609,24,with each step forward,Insert_top1,with ,with each 
17:31:51.211,24,with each step forward,Insert_top1,with each ,with each step 
17:31:54.679,24,with each step forward,Insert_top1,with each step ,with each step forward 
17:31:55.589,24,with each step forward,End,with each step forward,with each step forward
17:31:56.089,25,a quarter of a century,Start,,
17:31:56.989,25,a quarter of a century,Insert_top1,,a 
17:32:01.100,25,a quarter of a century,DeletePartial,a quarters,a 
17:32:06.661,25,a quarter of a century,Insert_top1,a ,a quarter 
17:32:07.945,25,a quarter of a century,Insert_top1,a quarter ,a quarter ofva 
17:32:08.579,25,a quarter of a century,DeleteFull,a quarter ofva ,a quarter ofva
17:32:08.704,25,a quarter of a century,DeleteFull,a quarter ofva,a quarter 
17:32:09.963,25,a quarter of a century,Insert_top1,a quarter ,a quarter of 
17:32:10.522,25,a quarter of a century,Insert_top1,a quarter of ,a quarter of a 
17:32:14.257,25,a quarter of a century,Insert_top1,a quarter of a ,a quarter of a century 
17:32:14.483,25,a quarter of a century,End,a quarter of a century,a quarter of a century
17:32:14.983,26,the living is easy,Start,,
17:32:16.458,26,the living is easy,Insert_top1,,tge 
17:32:17.042,26,the living is easy,DeleteFull,tge ,tge
17:32:17.184,26,the living is easy,DeleteFull,tge,
17:32:18.935,26,the living is easy,Insert_top1,,the 
17:32:20.969,26,the living is easy,Insert_top1,the ,the living 
17:32:21.736,26,the living is easy,Insert_top1,the living ,the living is 
17:32:23.454,26,the living is easy,Insert_top1,the living is ,the living is easy 
17:32:23.455,26,the living is easy,End,the living is easy,the living is easy
17:32:23.955,27,the capital of our nation,Start,,
17:32:25.338,27,the capital of our nation,Insert_top1,,the 
17:32:29.141,27,the capital of our nation,Insert_top1,the ,the capital 
17:32:31.309,27,the capital of our nation,DeletePartial,the capital oe,the capital 
17:32:32.534,27,the capital of our nation,Insert_top1,the capital ,the capital of 
17:32:34.135,27,the capital of our nation,Insert_top1,the capital of ,the capital of our 
17:32:36.053,27,the capital of our nation,Insert_top1,the capital of our ,the capital of our nation 
17:32:36.054,27,the capital of our nation,End,the capital of our nation,the capital of our nation
17:32:36.554,28,the power of denial,Start,,
17:32:38.421,28,the power of denial,Insert_top1,,the 
17:32:40.072,28,the power of denial,Insert_top1,the ,the power 
17:32:43.807,28,the power of denial,DeletePartial,the power wonderful,the power 
17:32:46.392,28,the power of denial,Insert_top1,the power ,the power denial 
17:32:47.526,28,the power of denial,DeleteFull,the power denial ,the power denial
17:32:48.560,28,the power of denial,DeleteFull,the power denial,the power 
17:32:49.977,28,the power of denial,Insert_top1,the power ,the power of 
17:32:52.645,28,the power of denial,DeletePartial,the power of deniak,the power of 
17:32:55.597,28,the power of denial,Insert_top1,the power of ,the power of denial 
17:32:55.598,28,the power of denial,End,the power of denial,the power of denial
17:32:56.099,29,want to join us for lunch,Start,,
17:32:59.858,29,want to join us for lunch,Insert_top1,,antonio 
17:33:00.533,29,want to join us for lunch,DeleteFull,antonio ,antonio
17:33:01.809,29,want to join us for lunch,DeletePartial,antoniopp,antonio
17:33:01.976,29,want to join us for lunch,DeleteFull,antonio,
17:33:02.159,29,want to join us for lunch,DeleteFull,,
17:33:03.785,29,want to join us for lunch,Insert_top1,,want 
17:33:04.952,29,want to join us for lunch,Insert_top1,want ,want to 
17:33:07.712,29,want to join us for lunch,DeletePartial,want to joan,want to 
17:33:10.806,29,want to join us for lunch,DeletePartial,want to joinup,want to 
17:33:13.700,29,want to join us for lunch,DeletePartial,want to juni,want to 
17:33:15.367,29,want to join us for lunch,Insert_top1,want to ,want to join 
17:33:16.826,29,want to join us for lunch,Insert_top1,want to join ,want to join us 
17:33:18.660,29,want to join us for lunch,Insert_top1,want to join us ,want to join us fur 
17:33:19.310,29,want to join us for lunch,DeleteFull,want to join us fur ,want to join us fur
17:33:19.644,29,want to join us for lunch,DeleteFull,want to join us fur,want to join us 
17:33:21.195,29,want to join us for lunch,Insert_top1,want to join us ,want to join us for 
17:33:24.155,29,want to join us for lunch,Insert_top1,want to join us for ,want to join us for lunch 
17:33:24.156,29,want to join us for lunch,End,want to join us for lunch,want to join us for lunch
